KF_ID,Match,Game,Round,Player 1,Character 1,Killed,Player 2,Character 2,Map,Level/Attack,,,,,,,,,
KF-2212,7,1,2,ButcherKR,Zarya,Killed,DongHyuN,Zarya,Oasis,University,,,,,,,,,
KF-2213,7,1,2,Lucid,Ana,Killed,ArHaN,Genji,Oasis,University,,,,,,,,,
KF-2214,7,1,2,DNCE,Roadhog,Killed,ReCry,Soldier:76,Oasis,University,,,,,,,,,
KF-2215,7,1,2,birdring,McCree,Killed,Mano,Lucio,Oasis,University,,,,,,,,,
KF-2216,7,1,2,AFAdam,Reinhardt,Charge,birdring,McCree,Oasis,University,,,,,,,,,
KF-2217,7,2,1,AFAdam,Reinhardt,Charge,Panker,Reinhardt,King's Row,Afreeca Blue Attack,,,,,,,,,
KF-2218,7,2,1,Lucid,Ana,BioticGrenade,AFAdam,Reinhardt,King's Row,Afreeca Blue Attack,,,,,,,,,
KF-2219,7,2,1,DNCE,Roadhog,Headshot,Amon,Ana,King's Row,Afreeca Blue Attack,,,,,,,,,
KF-2220,7,2,1,ReCry,Soldier:76,HelixRocket,Bubbly-R1bbon,Mercy,King's Row,Afreeca Blue Attack,,,,,,,,,
KF-2221,7,2,1,ArHaN,Genji,Headshot,DNCE,Roadhog,King's Row,Afreeca Blue Attack,,,,,,,,,
KF-2222,7,2,1,ButcherKR,Zarya,Killed,ReCry,Soldier:76,King's Row,Afreeca Blue Attack,,,,,,,,,
KF-2223,7,2,1,ArHaN,Genji,Killed,ButcherKR,Zarya,King's Row,Afreeca Blue Attack,,,,,,,,,
KF-2224,7,2,1,Lucid,Ana,BioticGrenade,Mano,Lucio,King's Row,Afreeca Blue Attack,,,,,,,,,
KF-2225,7,2,1,DongHyuN,Zarya,Killed,DNCE,Roadhog,King's Row,Afreeca Blue Attack,,,,,,,,,
KF-2226,7,2,1,ReCry,Soldier:76,Killed,Panker,Reinhardt,King's Row,Afreeca Blue Attack,,,,,,,,,
KF-2227,7,2,1,DongHyuN,Zarya,Killed,birdring,Soldier:76,King's Row,Afreeca Blue Attack,,,,,,,,,
KF-2228,7,2,1,ReCry,Soldier:76,Killed,ButcherKR,Zarya,King's Row,Afreeca Blue Attack,,,,,,,,,
KF-2229,7,2,1,birdring,Soldier:76,TacVisor,ArHaN,Genji,King's Row,Afreeca Blue Attack,,,,,,,,,
KF-2230,7,2,1,Panker,Reinhardt,Charge,ReCry,Soldier:76,King's Row,Afreeca Blue Attack,,,,,,,,,
KF-2231,7,2,1,Panker,Reinhardt,Charge,AFAdam,Reinhardt,King's Row,Afreeca Blue Attack,,,,,,,,,
KF-2232,7,2,1,Mano,Lucio,Killed,Panker,Reinhardt,King's Row,Afreeca Blue Attack,,,,,,,,,
KF-2233,7,2,1,birdring,Soldier:76,HelixRocket,Mano,Lucio,King's Row,Afreeca Blue Attack,,,,,,,,,
KF-2234,7,2,1,ButcherKR,Zarya,GravitonSurge,DongHyuN,Zarya,King's Row,Afreeca Blue Attack,,,,,,,,,
KF-2235,7,2,1,AFAdam,Reinhardt,Firestrike,birdring,Soldier:76,King's Row,Afreeca Blue Attack,,,,,,,,,
KF-2236,7,2,1,ArHaN,Genji,Dragonblade,Lucid,Ana,King's Row,Afreeca Blue Attack,,,,,,,,,
KF-2237,7,2,1,DNCE,Roadhog,Killed,Mano,Lucio,King's Row,Afreeca Blue Attack,,,,,,,,,
KF-2238,7,2,1,DNCE,Roadhog,Headshot,ArHaN,Genji,King's Row,Afreeca Blue Attack,,,,,,,,,
KF-2239,7,2,1,AFAdam,Reinhardt,Killed,Panker,Reinhardt,King's Row,Afreeca Blue Attack,,,,,,,,,
KF-2240,7,2,1,ButcherKR,Zarya,Killed,AFAdam,Reinhardt,King's Row,Afreeca Blue Attack,,,,,,,,,
KF-2241,7,2,1,birdring,Soldier:76,Killed,ReCry,Soldier:76,King's Row,Afreeca Blue Attack,,,,,,,,,
KF-2242,7,2,1,Panker,Reinhardt,Killed,Amon,Ana,King's Row,Afreeca Blue Attack,,,,,,,,,
KF-2243,7,2,1,AFAdam,Reinhardt,Killed,birdring,Soldier:76,King's Row,Afreeca Blue Attack,,,,,,,,,
KF-2244,7,2,1,ButcherKR,Zarya,Killed,AFAdam,Reinhardt,King's Row,Afreeca Blue Attack,,,,,,,,,
KF-2245,7,2,1,DNCE,Roadhog,Killed,ArHaN,Genji,King's Row,Afreeca Blue Attack,,,,,,,,,
KF-2246,7,2,1,ButcherKR,Zarya,Killed,ArHaN,Genji,King's Row,Afreeca Blue Attack,,,,,,,,,
KF-2247,7,2,1,DongHyuN,Zarya,Killed,Panker,Reinhardt,King's Row,Afreeca Blue Attack,,,,,,,,,
KF-2248,7,2,1,DNCE,Roadhog,Headshot,DongHyuN,Zarya,King's Row,Afreeca Blue Attack,,,,,,,,,
KF-2249,7,2,1,birdring,Soldier:76,HelixRocket,Amon,Ana,King's Row,Afreeca Blue Attack,,,,,,,,,
KF-2250,7,2,1,birdring,Soldier:76,HelixRocket,ReCry,Soldier:76,King's Row,Afreeca Blue Attack,,,,,,,,,
KF-2251,7,2,1,birdring,Soldier:76,Killed,AFAdam,Reinhardt,King's Row,Afreeca Blue Attack,,,,,,,,,
KF-2252,7,2,1,birdring,Soldier:76,HelixRocket,Mano,Lucio,King's Row,Afreeca Blue Attack,,,,,,,,,
KF-2253,7,2,1,birdring,Soldier:76,HelixRocket,Amon,Ana,King's Row,Afreeca Blue Attack,,,,,,,,,
KF-2254,7,2,1,DNCE,Roadhog,Headshot,AFAdam,Reinhardt,King's Row,Afreeca Blue Attack,,,,,,,,,
KF-2255,7,2,1,DNCE,Roadhog,Killed,ReCry,Reaper,King's Row,Afreeca Blue Attack,,,,,,,,,
KF-2256,7,2,1,ButcherKR,Zarya,Killed,DongHyuN,Zarya,King's Row,Afreeca Blue Attack,,,,,,,,,
KF-2257,7,2,1,birdring,Soldier:76,HelixRocket,Mano,Lucio,King's Row,Afreeca Blue Attack,,,,,,,,,
KF-2258,7,2,1,birdring,Soldier:76,HelixRocket,ArHaN,Genji,King's Row,Afreeca Blue Attack,,,,,,,,,
KF-2259,7,2,1,birdring,Soldier:76,TacVisor,ReCry,Reaper,King's Row,Afreeca Blue Attack,,,,,,,,,
KF-2260,7,2,1,ButcherKR,Zarya,Killed,Amon,Ana,King's Row,Afreeca Blue Attack,,,,,,,,,
KF-2261,7,2,1,ButcherKR,Zarya,Killed,Mano,Lucio,King's Row,Afreeca Blue Attack,,,,,,,,,
KF-2262,7,2,1,ButcherKR,Zarya,Killed,DongHyuN,Zarya,King's Row,Afreeca Blue Attack,,,,,,,,,
KF-2263,7,2,1,ButcherKR,Zarya,Killed,AFAdam,Reinhardt,King's Row,Afreeca Blue Attack,,,,,,,,,
KF-2264,7,2,1,birdring,Soldier:76,Killed,ArHaN,Reaper,King's Row,Afreeca Blue Attack,,,,,,,,,
KF-2265,7,2,1,Panker,Reinhardt,Charge,Mano,Lucio,King's Row,Afreeca Blue Attack,,,,,,,,,
KF-2266,7,2,1,ButcherKR,Zarya,Killed,DongHyuN,Zarya,King's Row,Afreeca Blue Attack,,,,,,,,,
KF-2267,7,2,1,Lucid,Ana,Killed,ReCry,Pharah,King's Row,Afreeca Blue Attack,,,,,,,,,
KF-2268,7,2,1,birdring,Soldier:76,Killed,AFAdam,Reinhardt,King's Row,Afreeca Blue Attack,,,,,,,,,
KF-2269,7,2,1,birdring,Soldier:76,Killed,Amon,Ana,King's Row,Afreeca Blue Attack,,,,,,,,,
KF-2270,7,2,1,DNCE,Roadhog,Killed,ArHaN,Reaper,King's Row,Afreeca Blue Attack,,,,,,,,,
KF-2271,7,2,2,DongHyuN,Roadhog,Headshot,Panker,Reinhardt,King's Row,KD Uncia Attack,,,,,,,,,
KF-2272,7,2,2,birdring,McCree,Killed,ReCry,Soldier:76,King's Row,KD Uncia Attack,,,,,,,,,
KF-2273,7,2,2,DongHyuN,Roadhog,Killed,ButcherKR,Zarya,King's Row,KD Uncia Attack,,,,,,,,,
KF-2274,7,2,2,DNCE,Roadhog,Headshot,DongHyuN,Roadhog,King's Row,KD Uncia Attack,,,,,,,,,
KF-2275,7,2,2,birdring,McCree,Killed,AFAdam,Reinhardt,King's Row,KD Uncia Attack,,,,,,,,,
KF-2276,7,2,2,birdring,McCree,Killed,Amon,Ana,King's Row,KD Uncia Attack,,,,,,,,,
KF-2277,7,2,2,Bubbly-R1bbon,Lucio,Killed,ReCry,Soldier:76,King's Row,KD Uncia Attack,,,,,,,,,
KF-2278,7,2,2,Panker,Reinhardt,Killed,ArHaN,Zarya,King's Row,KD Uncia Attack,,,,,,,,,
KF-2279,7,2,2,ButcherKR,Zarya,Killed,ArHaN,Zarya,King's Row,KD Uncia Attack,,,,,,,,,
KF-2280,7,2,2,Mano,Lucio,Headshot,Panker,Reinhardt,King's Row,KD Uncia Attack,,,,,,,,,
KF-2281,7,2,2,DongHyuN,Roadhog,Headshot,ButcherKR,Zarya,King's Row,KD Uncia Attack,,,,,,,,,
KF-2282,7,2,2,birdring,McCree,Headshot,ReCry,Soldier:76,King's Row,KD Uncia Attack,,,,,,,,,
KF-2283,7,2,2,AFAdam,Reinhardt,Firestrike,birdring,McCree,King's Row,KD Uncia Attack,,,,,,,,,
KF-2284,7,2,2,ButcherKR,Zarya,Killed,Mano,Lucio,King's Row,KD Uncia Attack,,,,,,,,,
KF-2285,7,2,2,ButcherKR,Zarya,Killed,Amon,Ana,King's Row,KD Uncia Attack,,,,,,,,,
KF-2286,7,2,2,DNCE,Roadhog,Killed,DongHyuN,Roadhog,King's Row,KD Uncia Attack,,,,,,,,,
KF-2287,7,2,2,ButcherKR,Zarya,Killed,ArHaN,Zarya,King's Row,KD Uncia Attack,,,,,,,,,
KF-2288,7,2,2,DNCE,Roadhog,Killed,AFAdam,Reinhardt,King's Row,KD Uncia Attack,,,,,,,,,
KF-2289,7,2,2,birdring,McCree,Headshot,ReCry,Soldier:76,King's Row,KD Uncia Attack,,,,,,,,,
KF-2290,7,3,1,DongHyuN,D.Va,Boosters,DNCE,Roadhog,Volskaya,KD Uncia Attack,,,,,,,,,
KF-2291,7,3,1,-,-,Suicide,ButcherKR,D.Va,Volskaya,KD Uncia Attack,,,,,,,,,
KF-2292,7,3,1,-,-,Suicide,Bubbly-R1bbon,Lucio,Volskaya,KD Uncia Attack,,,,,,,,,
KF-2293,7,3,1,-,-,Suicide,birdring,Genji,Volskaya,KD Uncia Attack,,,,,,,,,
KF-2294,7,3,1,DongHyuN,D.Va,Killed,Panker,Reinhardt,Volskaya,KD Uncia Attack,,,,,,,,,
KF-2295,7,3,1,-,-,Suicide,Lucid,Ana,Volskaya,KD Uncia Attack,,,,,,,,,
KF-2296,7,3,1,DongHyuN,D.Va,Killed,DNCE,Roadhog,Volskaya,KD Uncia Attack,,,,,,,,,
KF-2297,7,3,1,Lucid,Ana,BioticGrenade,ArHaN,Sombra,Volskaya,KD Uncia Attack,,,,,,,,,
KF-2298,7,3,1,Amon,Ana,Killed,Panker,Reinhardt,Volskaya,KD Uncia Attack,,,,,,,,,
KF-2299,7,3,1,DongHyuN,D.Va,Killed,Lucid,Ana,Volskaya,KD Uncia Attack,,,,,,,,,
KF-2300,7,3,1,ButcherKR,D.Va,Killed,Amon,Ana,Volskaya,KD Uncia Attack,,,,,,,,,
KF-2301,7,3,1,DongHyuN,D.Va,Killed,birdring,McCree,Volskaya,KD Uncia Attack,,,,,,,,,
KF-2302,7,3,1,-,-,Suicide,Bubbly-R1bbon,Lucio,Volskaya,KD Uncia Attack,,,,,,,,,
KF-2303,7,3,1,Mano,Lucio,Killed,ButcherKR,D.Va,Volskaya,KD Uncia Attack,,,,,,,,,
KF-2304,7,3,1,Mano,Lucio,Killed,Panker,Reinhardt,Volskaya,KD Uncia Attack,,,,,,,,,
KF-2305,7,3,1,birdring,McCree,Killed,ArHaN,Sombra,Volskaya,KD Uncia Attack,,,,,,,,,
KF-2306,7,3,1,ReCry,Soldier:76,TacVisor,birdring,McCree,Volskaya,KD Uncia Attack,,,,,,,,,
KF-2307,7,3,1,ReCry,Soldier:76,TacVisor,ButcherKR,D.Va,Volskaya,KD Uncia Attack,,,,,,,,,
KF-2308,7,3,1,-,-,Suicide,Bubbly-R1bbon,Lucio,Volskaya,KD Uncia Attack,,,,,,,,,
KF-2309,7,3,1,birdring,McCree,DeadEye,AFAdam,Reinhardt,Volskaya,KD Uncia Attack,,,,,,,,,
KF-2310,7,3,1,ArHaN,Sombra,Killed,DNCE,Roadhog,Volskaya,KD Uncia Attack,,,,,,,,,
KF-2311,7,3,1,Panker,Reinhardt,Killed,DongHyuN,D.Va,Volskaya,KD Uncia Attack,,,,,,,,,
KF-2312,7,3,1,Mano,Lucio,Killed,birdring,McCree,Volskaya,KD Uncia Attack,,,,,,,,,
KF-2313,7,3,1,Bubbly-R1bbon,Lucio,Killed,Mano,Lucio,Volskaya,KD Uncia Attack,,,,,,,,,
KF-2314,7,3,1,DNCE,Tracer,Killed,ArHaN,Sombra,Volskaya,KD Uncia Attack,,,,,,,,,
KF-2315,7,3,1,ButcherKR,D.Va,Killed,ArHaN,Roadhog,Volskaya,KD Uncia Attack,,,,,,,,,
KF-2316,7,3,1,Panker,Reinhardt,Killed,AFAdam,Reinhardt,Volskaya,KD Uncia Attack,,,,,,,,,
KF-2317,7,3,1,birdring,Soldier:76,HelixRocket,DongHyuN,D.Va,Volskaya,KD Uncia Attack,,,,,,,,,
KF-2318,7,3,1,DNCE,Tracer,Killed,Mano,Lucio,Volskaya,KD Uncia Attack,,,,,,,,,
KF-2319,7,3,1,Panker,Reinhardt,Killed,Amon,Ana,Volskaya,KD Uncia Attack,,,,,,,,,
KF-2320,7,3,1,DNCE,Tracer,Headshot,AFAdam,Winston,Volskaya,KD Uncia Attack,,,,,,,,,
KF-2321,7,3,1,birdring,Soldier:76,TacVisor,Amon,Ana,Volskaya,KD Uncia Attack,,,,,,,,,
KF-2322,7,3,1,birdring,Soldier:76,TacVisor,Mano,Lucio,Volskaya,KD Uncia Attack,,,,,,,,,
KF-2323,7,3,1,birdring,Soldier:76,TacVisor,DongHyuN,D.Va,Volskaya,KD Uncia Attack,,,,,,,,,
KF-2324,7,3,1,ButcherKR,D.Va,Headshot,ReCry,Soldier:76,Volskaya,KD Uncia Attack,,,,,,,,,
KF-2325,7,3,1,Bubbly-R1bbon,Lucio,Killed,ArHaN,Tracer,Volskaya,KD Uncia Attack,,,,,,,,,
KF-2326,7,3,2,ArHaN,Genji,Headshot,Panker,Reinhardt,Volskaya,Afreeca Blue Attack,,,,,,,,,
KF-2327,7,3,2,ButcherKR,D.Va,Killed,DongHyuN,Winston,Volskaya,Afreeca Blue Attack,,,,,,,,,
KF-2328,7,3,2,AFAdam,Reinhardt,Killed,DNCE,Roadhog,Volskaya,Afreeca Blue Attack,,,,,,,,,
KF-2329,7,3,2,AFAdam,Reinhardt,Killed,birdring,Soldier:76,Volskaya,Afreeca Blue Attack,,,,,,,,,
KF-2330,7,3,2,AFAdam,Reinhardt,Killed,Lucid,Ana,Volskaya,Afreeca Blue Attack,,,,,,,,,
KF-2331,7,3,2,Mano,Lucio,SonicAmp,Bubbly-R1bbon,Lucio,Volskaya,Afreeca Blue Attack,,,,,,,,,
KF-2332,7,3,2,AFAdam,Reinhardt,Killed,ButcherKR,D.Va,Volskaya,Afreeca Blue Attack,,,,,,,,,
KF-2333,7,3,2,ArHaN,Genji,BioticGrenade,Lucid,Ana,Volskaya,Afreeca Blue Attack,,,,,,,,,
KF-2334,7,3,2,ReCry,McCree,Headshot,ButcherKR,Winston,Volskaya,Afreeca Blue Attack,,,,,,,,,
KF-2335,7,3,2,DNCE,Roadhog,Killed,AFAdam,Reinhardt,Volskaya,Afreeca Blue Attack,,,,,,,,,
KF-2336,7,3,2,ReCry,McCree,Killed,DNCE,Roadhog,Volskaya,Afreeca Blue Attack,,,,,,,,,
KF-2337,7,3,2,ReCry,McCree,Killed,Panker,Reinhardt,Volskaya,Afreeca Blue Attack,,,,,,,,,
KF-2338,7,3,2,Amon,Ana,BioticGrenade,Bubbly-R1bbon,Lucio,Volskaya,Afreeca Blue Attack,,,,,,,,,
KF-2339,7,3,2,birdring,Soldier:76,Killed,ArHaN,Genji,Volskaya,Afreeca Blue Attack,,,,,,,,,
KF-2340,7,3,2,ReCry,McCree,Headshot,birdring,Soldier:76,Volskaya,Afreeca Blue Attack,,,,,,,,,
KF-2341,7,3,2,ButcherKR,Winston,Killed,DongHyuN,D.Va,Volskaya,Afreeca Blue Attack,,,,,,,,,
KF-2342,7,3,2,Mano,Lucio,Killed,Lucid,Sombra,Volskaya,Afreeca Blue Attack,,,,,,,,,
KF-2343,7,3,2,DNCE,Roadhog,Killed,Amon,Ana,Volskaya,Afreeca Blue Attack,,,,,,,,,
KF-2344,7,3,2,ReCry,McCree,Killed,ButcherKR,Winston,Volskaya,Afreeca Blue Attack,,,,,,,,,
KF-2345,7,3,2,Panker,Reinhardt,Firestrike,AFAdam,Reinhardt,Volskaya,Afreeca Blue Attack,,,,,,,,,
KF-2346,7,3,2,ReCry,McCree,DeadEye,Lucid,Ana,Volskaya,Afreeca Blue Attack,,,,,,,,,
KF-2347,7,3,2,ReCry,McCree,DeadEye,Bubbly-R1bbon,Lucio,Volskaya,Afreeca Blue Attack,,,,,,,,,
KF-2348,7,3,2,Amon,Ana,Killed,DNCE,Roadhog,Volskaya,Afreeca Blue Attack,,,,,,,,,
KF-2349,7,3,2,ArHaN,Genji,SwiftStrike,Panker,Reinhardt,Volskaya,Afreeca Blue Attack,,,,,,,,,
KF-2350,7,3,2,DongHyuN,D.Va,Killed,birdring,Soldier:76,Volskaya,Afreeca Blue Attack,,,,,,,,,
KF-2351,7,3,2,ArHaN,Genji,Killed,ButcherKR,Winston,Volskaya,Afreeca Blue Attack,,,,,,,,,
KF-2352,7,3,2,Amon,Ana,BioticGrenade,Lucid,Ana,Volskaya,Afreeca Blue Attack,,,,,,,,,
KF-2353,7,3,3,DNCE,Widowmaker,Headshot,ReCry,Soldier:76,Volskaya,KD Uncia Attack,,,,,,,,,
KF-2354,7,3,3,DongHyuN,D.Va,Killed,birdring,Genji,Volskaya,KD Uncia Attack,,,,,,,,,
KF-2355,7,3,3,DongHyuN,D.Va,Killed,Panker,Winston,Volskaya,KD Uncia Attack,,,,,,,,,
KF-2356,7,3,3,birdring,Soldier:76,Headshot,ArHaN,Torbjorn,Volskaya,KD Uncia Attack,,,,,,,,,
KF-2357,7,3,3,birdring,Soldier:76,HelixRocket,DongHyuN,D.Va,Volskaya,KD Uncia Attack,,,,,,,,,
KF-2358,7,3,3,Panker,Winston,Killed,ReCry,Soldier:76,Volskaya,KD Uncia Attack,,,,,,,,,
KF-2359,7,3,3,birdring,Soldier:76,Headshot,AFAdam,Reinhardt,Volskaya,KD Uncia Attack,,,,,,,,,
KF-2360,7,3,3,birdring,Soldier:76,Killed,Mano,Lucio,Volskaya,KD Uncia Attack,,,,,,,,,
KF-2361,7,3,3,Lucid,Ana,Killed,Amon,Ana,Volskaya,KD Uncia Attack,,,,,,,,,
KF-2362,7,3,3,AFAdam,Reinhardt,Firestrike,Panker,Reinhardt,Volskaya,KD Uncia Attack,,,,,,,,,
KF-2363,7,3,3,ReCry,Soldier:76,HelixRocket,Bubbly-R1bbon,Lucio,Volskaya,KD Uncia Attack,,,,,,,,,
KF-2364,7,3,3,DongHyuN,D.Va,Headshot,DNCE,Tracer,Volskaya,KD Uncia Attack,,,,,,,,,
KF-2365,7,3,3,ButcherKR,D.Va,Self-Destruct,Amon,Ana,Volskaya,KD Uncia Attack,,,,,,,,,
KF-2366,7,3,3,DNCE,Tracer,Killed,AFAdam,Reinhardt,Volskaya,KD Uncia Attack,,,,,,,,,
KF-2367,7,3,3,DongHyuN,Zarya,Killed,Bubbly-R1bbon,Lucio,Volskaya,KD Uncia Attack,,,,,,,,,
KF-2368,7,3,3,ReCry,Soldier:76,HelixRocket,birdring,Soldier:76,Volskaya,KD Uncia Attack,,,,,,,,,
KF-2369,7,3,3,ArHaN,Genji,Dragonblade,DNCE,Tracer,Volskaya,KD Uncia Attack,,,,,,,,,
KF-2370,7,3,3,Amon,Ana,BioticGrenade,Panker,Reinhardt,Volskaya,KD Uncia Attack,,,,,,,,,
KF-2371,7,3,3,ArHaN,Genji,Dragonblade,Lucid,Ana,Volskaya,KD Uncia Attack,,,,,,,,,
KF-2372,7,3,3,AFAdam,Reinhardt,Killed,ButcherKR,D.Va,Volskaya,KD Uncia Attack,,,,,,,,,
KF-2373,7,3,3,ReCry,Soldier:76,Killed,Bubbly-R1bbon,Lucio,Volskaya,KD Uncia Attack,,,,,,,,,
KF-2374,7,3,4,ArHaN,Genji,Killed,DNCE,Roadhog,Volskaya,Afreeca Blue Attack,,,,,,,,,
KF-2375,7,3,4,birdring,Genji,Headshot,Amon,Ana,Volskaya,Afreeca Blue Attack,,,,,,,,,
KF-2376,7,3,4,ButcherKR,D.Va,Killed,ReCry,McCree,Volskaya,Afreeca Blue Attack,,,,,,,,,
KF-2377,7,3,4,ArHaN,Genji,Killed,birdring,Genji,Volskaya,Afreeca Blue Attack,,,,,,,,,
KF-2378,7,3,4,ButcherKR,D.Va,Headshot,AFAdam,Reinhardt,Volskaya,Afreeca Blue Attack,,,,,,,,,
KF-2379,7,3,4,ButcherKR,D.Va,Headshot,ArHaN,Genji,Volskaya,Afreeca Blue Attack,,,,,,,,,
KF-2380,7,3,4,DongHyuN,D.Va,Killed,Lucid,Ana,Volskaya,Afreeca Blue Attack,,,,,,,,,
KF-2381,7,3,4,Mano,Lucio,SonicAmp,Bubbly-R1bbon,Lucio,Volskaya,Afreeca Blue Attack,,,,,,,,,
KF-2382,7,3,4,Panker,Reinhardt,Killed,Mano,Lucio,Volskaya,Afreeca Blue Attack,,,,,,,,,
KF-2383,7,3,4,Panker,Reinhardt,Firestrike,DongHyuN,D.Va,Volskaya,Afreeca Blue Attack,,,,,,,,,
KF-2384,7,3,4,Bubbly-R1bbon,Lucio,Killed,AFAdam,Reinhardt,Volskaya,Afreeca Blue Attack,,,,,,,,,
KF-2385,7,3,4,Panker,Reinhardt,Charge,Amon,Ana,Volskaya,Afreeca Blue Attack,,,,,,,,,
KF-2386,7,3,4,ReCry,McCree,Killed,Lucid,Ana,Volskaya,Afreeca Blue Attack,,,,,,,,,
KF-2387,7,3,4,-,-,Suicide,DongHyuN,D.Va,Volskaya,Afreeca Blue Attack,,,,,,,,,
KF-2388,7,3,4,ButcherKR,D.Va,Headshot,ReCry,McCree,Volskaya,Afreeca Blue Attack,,,,,,,,,
KF-2389,7,3,4,Panker,Reinhardt,Killed,Mano,Lucio,Volskaya,Afreeca Blue Attack,,,,,,,,,
KF-2390,7,3,4,Panker,Reinhardt,Firestrike,Amon,Ana,Volskaya,Afreeca Blue Attack,,,,,,,,,
KF-2391,7,3,4,ArHaN,Genji,Dragonblade,Lucid,Ana,Volskaya,Afreeca Blue Attack,,,,,,,,,
KF-2392,7,3,4,ButcherKR,D.Va,Killed,ArHaN,Genji,Volskaya,Afreeca Blue Attack,,,,,,,,,
KF-2393,7,3,4,DongHyuN,D.Va,Killed,Panker,Reinhardt,Volskaya,Afreeca Blue Attack,,,,,,,,,
KF-2394,7,3,4,birdring,Genji,SwiftStrike,ReCry,McCree,Volskaya,Afreeca Blue Attack,,,,,,,,,
KF-2395,7,3,4,birdring,Genji,Dragonblade,AFAdam,Reinhardt,Volskaya,Afreeca Blue Attack,,,,,,,,,
KF-2396,7,3,4,ArHaN,Genji,SwiftStrike,birdring,Genji,Volskaya,Afreeca Blue Attack,,,,,,,,,
KF-2397,7,3,4,DNCE,Roadhog,Headshot,DongHyuN,D.Va,Volskaya,Afreeca Blue Attack,,,,,,,,,
KF-2398,7,3,4,DongHyuN,D.Va,Killed,Panker,Reinhardt,Volskaya,Afreeca Blue Attack,,,,,,,,,
KF-2399,7,3,4,birdring,Genji,Killed,ReCry,McCree,Volskaya,Afreeca Blue Attack,,,,,,,,,
KF-2400,7,3,4,DongHyuN,D.Va,Killed,Lucid,Ana,Volskaya,Afreeca Blue Attack,,,,,,,,,
KF-2401,7,3,4,Mano,Lucio,SonicAmp,DNCE,Roadhog,Volskaya,Afreeca Blue Attack,,,,,,,,,
KF-2402,7,3,4,birdring,Genji,Dragonblade,Amon,Ana,Volskaya,Afreeca Blue Attack,,,,,,,,,
KF-2403,7,3,4,ButcherKR,D.Va,Killed,AFAdam,Reinhardt,Volskaya,Afreeca Blue Attack,,,,,,,,,
KF-2404,7,3,4,ButcherKR,D.Va,Killed,ArHaN,Genji,Volskaya,Afreeca Blue Attack,,,,,,,,,
KF-2405,7,3,4,DongHyuN,D.Va,Boosters,ButcherKR,D.Va,Volskaya,Afreeca Blue Attack,,,,,,,,,
KF-2406,7,3,4,DongHyuN,D.Va,Killed,Bubbly-R1bbon,Lucio,Volskaya,Afreeca Blue Attack,,,,,,,,,
KF-2407,7,3,4,ReCry,McCree,Killed,birdring,Genji,Volskaya,Afreeca Blue Attack,,,,,,,,,
KF-2408,7,3,4,AFAdam,Reinhardt,Firestrike,DNCE,Tracer,Volskaya,Afreeca Blue Attack,,,,,,,,,
KF-2409,7,3,4,ArHaN,Genji,SwiftStrike,Lucid,Ana,Volskaya,Afreeca Blue Attack,,,,,,,,,
KF-2410,7,3,4,ReCry,McCree,Headshot,birdring,Genji,Volskaya,Afreeca Blue Attack,,,,,,,,,
KF-2411,7,3,4,DongHyuN,D.Va,Killed,Panker,Reinhardt,Volskaya,Afreeca Blue Attack,,,,,,,,,
KF-2412,7,3,4,ReCry,McCree,Killed,DNCE,Roadhog,Volskaya,Afreeca Blue Attack,,,,,,,,,
KF-2413,7,3,4,ReCry,McCree,Killed,ButcherKR,D.Va,Volskaya,Afreeca Blue Attack,,,,,,,,,
KF-2414,7,3,4,ReCry,McCree,Headshot,Lucid,Ana,Volskaya,Afreeca Blue Attack,,,,,,,,,
KF-2415,7,3,4,ReCry,McCree,Headshot,Bubbly-R1bbon,Lucio,Volskaya,Afreeca Blue Attack,,,,,,,,,
KF-2416,7,3,4,ArHaN,Genji,Killed,birdring,Genji,Volskaya,Afreeca Blue Attack,,,,,,,,,
KF-2417,7,3,4,ArHaN,Genji,Headshot,Panker,Mei,Volskaya,Afreeca Blue Attack,,,,,,,,,
KF-2418,7,3,4,DongHyuN,D.Va,Headshot,DNCE,Tracer,Volskaya,Afreeca Blue Attack,,,,,,,,,
KF-2419,7,3,4,DongHyuN,D.Va,Killed,Lucid,Ana,Volskaya,Afreeca Blue Attack,,,,,,,,,
KF-2420,7,3,4,ArHaN,Genji,Killed,Bubbly-R1bbon,Lucio,Volskaya,Afreeca Blue Attack,,,,,,,,,
KF-2421,7,3,4,ButcherKR,D.Va,Self-Destruct,ReCry,McCree,Volskaya,Afreeca Blue Attack,,,,,,,,,
KF-2422,7,3,4,DongHyuN,D.Va,Killed,birdring,Genji,Volskaya,Afreeca Blue Attack,,,,,,,,,
KF-2423,7,3,4,DongHyuN,D.Va,Killed,ButcherKR,D.Va,Volskaya,Afreeca Blue Attack,,,,,,,,,
KF-2424,7,3,4,DongHyuN,D.Va,Killed,Lucid,Sombra,Volskaya,Afreeca Blue Attack,,,,,,,,,
KF-2425,7,3,4,ArHaN,Genji,Dragonblade,Panker,Mei,Volskaya,Afreeca Blue Attack,,,,,,,,,
KF-2426,7,3,4,AFAdam,Reinhardt,Killed,DNCE,Tracer,Volskaya,Afreeca Blue Attack,,,,,,,,,
KF-2427,7,3,4,Mano,Lucio,Killed,Bubbly-R1bbon,Lucio,Volskaya,Afreeca Blue Attack,,,,,,,,,
KF-2428,7,4,1,Panker,Reinhardt,Firestrike,AFAdam,Reinhardt,Gibraltar,KD Uncia Attack,,,,,,,,,
